subscription_id,customer_id,customer_name,plan_name,mrr_amount,previous_mrr,status,start_date,end_date
sub_06761,cus_1683,Richardson-Mendoza,growth,499,299,active,2024-07-01,
sub_06762,cus_0908,Lopez Inc,growth,499,299,active,2024-07-22,
sub_06763,cus_0783,Sloan Salinas and Stewart,starter,99,299,active,2024-07-17,
sub_06764,cus_1322,Rhodes-Conner,enterprise,799,499,active,2024-07-13,
sub_06765,cus_1651,Perez Harris and Warner,starter,99,299,active,2024-07-04,
sub_06766,cus_0058,Gordon-Woods,enterprise,799,999,active,2024-07-20,
sub_06767,cus_0931,Ayers PLC,growth,499,299,active,2024-07-21,
sub_06768,cus_1477,Davis-Adams,enterprise_plus,999,799,active,2024-07-24,
sub_06769,cus_0049,Powell-Campos,enterprise,799,999,active,2024-07-16,
sub_06770,cus_0156,Walker Davis and Washington,enterprise_plus,999,799,active,2024-07-25,
sub_06771,cus_1450,Adams Garrett and Nguyen,growth,499,499,cancelled,2024-07-10,2024-07-10
sub_06772,cus_0758,Garcia Hubbard and Mcdonald,enterprise_plus,999,799,active,2024-07-26,
sub_06773,cus_0005,Charles-Cummings,pro,299,,reactivation,2024-07-29,
sub_06774,cus_0558,Frazier-Ayala,pro,299,,reactivation,2024-07-20,
sub_06775,cus_0569,Cline-Washington,starter,99,,reactivation,2024-07-24,
sub_06776,cus_1224,Carroll PLC,starter,99,,reactivation,2024-07-11,
sub_06777,cus_0285,Ray-Morales,starter,99,,reactivation,2024-07-20,
sub_06778,cus_0946,Knight Robertson and White,pro,299,,reactivation,2024-07-01,
sub_06779,cus_0612,Smith PLC,starter,99,,reactivation,2024-07-15,
sub_06780,cus_2144,Nichols-Mcdonald,pro,299,,active,2024-08-11,
sub_06781,cus_2145,Knight-Roy,pro,299,,active,2024-08-05,
sub_06782,cus_2146,Sanders Olson and Owens,pro,299,,active,2024-08-01,
sub_06783,cus_2147,Smith Jennings and Johnson,pro,299,,active,2024-08-06,
sub_06784,cus_2148,Collins-Reyes,enterprise,799,,active,2024-08-29,
sub_06785,cus_2149,Molina LLC,growth,499,,active,2024-08-13,
sub_06786,cus_2150,Berger-Finley,growth,499,,active,2024-08-08,
sub_06787,cus_2151,Bridges-Morris,starter,99,,active,2024-08-27,
sub_06788,cus_2152,Baker Castro and Warren,pro,299,,active,2024-08-08,
sub_06789,cus_2153,Murphy-Gaines,starter,99,,active,2024-08-17,
sub_06790,cus_2154,Mason-Barnes,pro,299,,active,2024-08-05,
sub_06791,cus_2155,Morris Inc,starter,99,,active,2024-08-03,
sub_06792,cus_2156,Contreras Martin and Day,pro,299,,active,2024-08-14,
sub_06793,cus_2157,Phillips-Munoz,enterprise_plus,999,,active,2024-08-03,
sub_06794,cus_2158,Anderson and Sons,enterprise,799,,active,2024-08-07,
sub_06795,cus_2159,Roberson Martin and Wong,pro,299,,active,2024-08-09,
sub_06796,cus_2160,Johnson LLC,enterprise,799,,active,2024-08-09,
sub_06797,cus_2161,Hardin Barnett and Cummings,pro,299,,active,2024-08-23,
sub_06798,cus_2162,Booth-Thompson,enterprise,799,,active,2024-08-27,
sub_06799,cus_2163,Chapman-Atkins,starter,99,,active,2024-08-16,
sub_06800,cus_2164,Hall-Sherman,enterprise_plus,999,,active,2024-08-01,
sub_06801,cus_2165,Holland Herrera and Ray,pro,299,,active,2024-08-06,
sub_06802,cus_2166,Johnson-Jones,starter,99,,active,2024-08-05,
sub_06803,cus_2167,Young-Hansen,starter,99,,active,2024-08-18,
sub_06804,cus_2168,Blair Inc,enterprise_plus,999,,active,2024-08-08,
sub_06805,cus_2169,Tucker Group,pro,299,,active,2024-08-22,
sub_06806,cus_2170,Cowan and Sons,enterprise_plus,999,,active,2024-08-14,
sub_06807,cus_2171,Johnson-Downs,growth,499,,active,2024-08-18,
sub_06808,cus_2172,Roberts Jackson and Flowers,enterprise,799,,active,2024-08-28,
sub_06809,cus_2173,Thomas Patel and Wilcox,starter,99,,active,2024-08-21,
sub_06810,cus_2174,Brown Morrison and Holder,enterprise_plus,999,,active,2024-08-28,
sub_06811,cus_2175,Warren Rogers and Becker,enterprise_plus,999,,active,2024-08-31,
sub_06812,cus_2176,Cooper Thompson and Hampton,growth,499,,active,2024-08-25,
sub_06813,cus_2177,Ruiz Farrell and Chandler,starter,99,,active,2024-08-15,
sub_06814,cus_2178,Baird-Giles,starter,99,,active,2024-08-15,
sub_06815,cus_2179,Chavez-Lopez,enterprise_plus,999,,active,2024-08-02,
sub_06816,cus_2180,Castro Group,growth,499,,active,2024-08-01,
sub_06817,cus_2181,Patterson-Hooper,pro,299,,active,2024-08-04,
sub_06818,cus_2182,Hanson-Lopez,pro,299,,active,2024-08-22,
sub_06819,cus_2183,Sparks Group,starter,99,,active,2024-08-22,
sub_06820,cus_2184,Lee Cunningham and Gardner,enterprise,799,,active,2024-08-22,
sub_06821,cus_2185,Carter-Houston,starter,99,,active,2024-08-20,
sub_06822,cus_2186,Smith-Pham,growth,499,,active,2024-08-18,
sub_06823,cus_2187,Foster Jones and Hartman,starter,99,,active,2024-08-01,
sub_06824,cus_2188,Bailey Kirk and Lopez,growth,499,,active,2024-08-31,
sub_06825,cus_2189,Vazquez-Gutierrez,enterprise_plus,999,,active,2024-08-19,
sub_06826,cus_2190,Hill-Johnson,pro,299,,active,2024-08-04,
sub_06827,cus_2191,Henderson Booker and Contreras,starter,99,,active,2024-08-21,
sub_06828,cus_1670,Gomez-Robinson,growth,499,299,active,2024-08-27,
sub_06829,cus_1756,Simpson-Stevenson,pro,299,99,active,2024-08-07,
sub_06830,cus_1564,Richardson-Patrick,growth,499,799,active,2024-08-23,
sub_06831,cus_1633,Martinez Group,pro,299,99,active,2024-08-20,
sub_06832,cus_1045,Wade Group,growth,499,799,active,2024-08-17,
sub_06833,cus_1551,Gross-Hinton,pro,299,499,active,2024-08-16,
sub_06834,cus_1358,Williams-Cochran,growth,499,299,active,2024-08-25,
sub_06835,cus_0332,Sandoval and Sons,enterprise_plus,999,799,active,2024-08-10,
sub_06836,cus_1905,Scott-Castro,pro,299,99,active,2024-08-02,
sub_06837,cus_1458,Erickson Ltd,enterprise_plus,999,799,active,2024-08-13,
sub_06838,cus_1493,Haas Ltd,enterprise,799,499,active,2024-08-20,
sub_06839,cus_1853,Johnson Bates and Willis,enterprise,799,499,active,2024-08-30,
sub_06840,cus_2093,Mitchell-Wheeler,pro,299,99,active,2024-08-27,
sub_06841,cus_0881,Kelly Ross and Evans,enterprise,799,999,active,2024-08-27,
sub_06842,cus_1302,Johnson Armstrong and Guzman,pro,299,499,active,2024-08-20,
sub_06843,cus_1155,Fletcher-Taylor,enterprise_plus,999,799,active,2024-08-30,
sub_06844,cus_0349,Johnson Mitchell and Salazar,enterprise,799,499,active,2024-08-11,
sub_06845,cus_0013,Lewis Scott and Patel,enterprise_plus,999,799,active,2024-08-09,
sub_06846,cus_0102,Davis and Sons,pro,299,99,active,2024-08-30,
sub_06847,cus_1941,Hammond LLC,growth,499,299,active,2024-08-28,
sub_06848,cus_1346,Moreno-Hawkins,pro,299,499,active,2024-08-21,
sub_06849,cus_0106,Stephens Anderson and Cunningham,enterprise,799,999,active,2024-08-14,
sub_06850,cus_1858,Butler LLC,pro,299,99,active,2024-08-09,
sub_06851,cus_2042,Harris-Grimes,enterprise_plus,999,799,active,2024-08-03,
sub_06852,cus_0333,Perry Group,enterprise,799,999,active,2024-08-19,
sub_06853,cus_0115,Gonzales and Sons,enterprise_plus,999,799,active,2024-08-23,
sub_06854,cus_1298,Becker-Boyd,enterprise_plus,999,999,cancelled,2024-08-14,2024-08-14
sub_06855,cus_1464,Braun Turner and Long,starter,99,299,active,2024-08-07,
sub_06856,cus_1412,Thomas Harmon and Gardner,enterprise_plus,999,799,active,2024-08-17,
sub_06857,cus_0162,Sullivan-Hartman,enterprise,799,499,active,2024-08-31,
sub_06858,cus_0633,Frank Barnes and Hughes,enterprise_plus,999,799,active,2024-08-29,
sub_06859,cus_0541,Anderson Park and Thompson,pro,299,99,active,2024-08-02,
sub_06860,cus_1967,Logan-Torres,pro,299,99,active,2024-08-15,
sub_06861,cus_0489,Walker-Schmidt,enterprise_plus,999,799,active,2024-08-11,
sub_06862,cus_1892,Cain-Brown,enterprise,799,499,active,2024-08-25,
sub_06863,cus_2097,Brown Group,enterprise,799,499,active,2024-08-14,
sub_06864,cus_1770,Kelley-Rogers,enterprise_plus,999,799,active,2024-08-28,
sub_06865,cus_0661,Chen James and Blackwell,enterprise,799,499,active,2024-08-23,
sub_06866,cus_2045,Dennis Sharp and Fischer,enterprise_plus,999,799,active,2024-08-06,
sub_06867,cus_0555,Byrd Mills and Jones,starter,99,99,cancelled,2024-08-14,2024-08-14
sub_06868,cus_0155,Peterson-Miller,enterprise,799,999,active,2024-08-01,
sub_06869,cus_1427,Hernandez Inc,enterprise_plus,999,999,cancelled,2024-08-30,2024-08-30
sub_06870,cus_0220,Taylor-Brown,enterprise,799,999,active,2024-08-16,
sub_06871,cus_1281,Griffin and Sons,enterprise,799,499,active,2024-08-23,
sub_06872,cus_1794,Newton Inc,enterprise,799,999,active,2024-08-26,
sub_06873,cus_1057,Smith Oliver and Carter,pro,299,499,active,2024-08-20,
sub_06874,cus_1755,Gomez Ltd,growth,499,499,cancelled,2024-08-22,2024-08-22
sub_06875,cus_0293,Diaz-Reynolds,enterprise_plus,999,799,active,2024-08-06,
sub_06876,cus_1019,Ayala-Carney,pro,299,99,active,2024-08-18,
sub_06877,cus_1370,Freeman Rowe and Scott,enterprise,799,499,active,2024-08-21,
sub_06878,cus_1496,Perry-Sanchez,growth,499,299,active,2024-08-07,
sub_06879,cus_0336,Gonzalez-Woodward,enterprise,799,499,active,2024-08-06,
sub_06880,cus_0285,Ray-Morales,pro,299,99,active,2024-08-11,
sub_06881,cus_0478,Jackson Rodriguez and Maddox,starter,99,299,active,2024-08-23,
sub_06882,cus_1454,Simpson Fleming and Barker,enterprise,799,499,active,2024-08-10,
sub_06883,cus_0472,Miller Inc,enterprise,799,499,active,2024-08-07,
sub_06884,cus_1799,Jackson LLC,pro,299,299,cancelled,2024-08-22,2024-08-22
sub_06885,cus_1469,May-Kim,growth,499,299,active,2024-08-13,
sub_06886,cus_0287,Williams Moreno and Salas,enterprise,799,499,active,2024-08-31,
sub_06887,cus_1350,Hill Group,growth,499,299,active,2024-08-24,
sub_06888,cus_2035,Cervantes Group,starter,99,99,cancelled,2024-08-26,2024-08-26
sub_06889,cus_2129,Schwartz Woods and Anderson,growth,499,299,active,2024-08-09,
sub_06890,cus_0087,Rivera PLC,enterprise_plus,999,799,active,2024-08-30,
sub_06891,cus_1894,Rodgers Perez and Contreras,pro,299,499,active,2024-08-09,
sub_06892,cus_1175,Rivera and Sons,enterprise,799,499,active,2024-08-19,
sub_06893,cus_1044,Nelson Ltd,pro,299,99,active,2024-08-15,
sub_06894,cus_1541,Trujillo-Brown,enterprise_plus,999,799,active,2024-08-09,
sub_06895,cus_0659,Brown Holden and Cox,growth,499,499,cancelled,2024-08-20,2024-08-20
sub_06896,cus_0350,Garcia-Williams,enterprise,799,499,active,2024-08-21,
sub_06897,cus_1659,Nichols Ltd,growth,499,299,active,2024-08-31,
sub_06898,cus_0831,Moore Inc,growth,499,799,active,2024-08-09,
sub_06899,cus_1671,Smith Strickland and Nelson,enterprise,799,999,active,2024-08-30,
sub_06900,cus_1735,Ross Noble and Huang,growth,499,299,active,2024-08-24,
sub_06901,cus_1856,Ruiz Gill and Kaufman,growth,499,299,active,2024-08-08,
sub_06902,cus_0599,Russell-Schneider,enterprise,799,499,active,2024-08-02,
sub_06903,cus_2010,Bennett Ltd,pro,299,499,active,2024-08-02,
sub_06904,cus_0947,Turner PLC,growth,499,299,active,2024-08-27,
sub_06905,cus_0890,Thomas Clark and Acosta,pro,299,499,active,2024-08-08,
sub_06906,cus_1097,Estes-Morris,enterprise,799,999,active,2024-08-31,
sub_06907,cus_2041,Watkins Inc,starter,99,299,active,2024-08-14,
sub_06908,cus_0941,Stewart Bush and Garcia,enterprise_plus,999,799,active,2024-08-13,
sub_06909,cus_1150,Moore-Shields,enterprise,799,499,active,2024-08-19,
sub_06910,cus_0968,Thomas Inc,growth,499,799,active,2024-08-11,
sub_06911,cus_2100,Herrera-Mcclure,pro,299,99,active,2024-08-11,
sub_06912,cus_1888,Thomas-Lamb,starter,99,299,active,2024-08-24,
sub_06913,cus_1487,Gray Ramirez and Taylor,growth,499,299,active,2024-08-14,
sub_06914,cus_1003,Wood-Thompson,enterprise,799,499,active,2024-08-21,
sub_06915,cus_0799,Sullivan Gibson and Jackson,growth,499,299,active,2024-08-31,
sub_06916,cus_2065,Bartlett and Sons,pro,299,499,active,2024-08-28,
sub_06917,cus_1253,Stuart Ltd,enterprise,799,499,active,2024-08-22,
sub_06918,cus_1890,Rodriguez Phillips and Sanchez,growth,499,299,active,2024-08-21,
sub_06919,cus_0475,Meyer Thomas and Smith,enterprise_plus,999,799,active,2024-08-20,
sub_06920,cus_1982,Harris and Sons,growth,499,299,active,2024-08-03,
sub_06921,cus_0219,Jones PLC,enterprise_plus,999,799,active,2024-08-09,
sub_06922,cus_1940,Gross LLC,starter,99,299,active,2024-08-15,
sub_06923,cus_2027,Woodward-Stein,growth,499,799,active,2024-08-02,
sub_06924,cus_1803,Rodriguez Ltd,enterprise,799,499,active,2024-08-26,
sub_06925,cus_0360,Cortez-Barnes,enterprise_plus,999,799,active,2024-08-07,
sub_06926,cus_0116,Kelley Myers and Chase,growth,499,799,active,2024-08-20,
sub_06927,cus_0384,Norman-Meyers,pro,299,499,active,2024-08-02,
sub_06928,cus_1712,Wilkinson Faulkner and Morris,enterprise_plus,999,999,cancelled,2024-08-31,2024-08-31
sub_06929,cus_0511,Lopez Ltd,enterprise,799,999,active,2024-08-17,
sub_06930,cus_0353,Greer Smith and Williams,enterprise_plus,999,799,active,2024-08-09,
sub_06931,cus_1953,Simon PLC,enterprise,799,499,active,2024-08-10,
sub_06932,cus_0979,Costa and Sons,pro,299,99,active,2024-08-22,
sub_06933,cus_0568,Kramer and Sons,enterprise_plus,999,999,cancelled,2024-08-19,2024-08-19
sub_06934,cus_1880,King PLC,growth,499,799,active,2024-08-06,
sub_06935,cus_1930,Dean Inc,enterprise,799,999,active,2024-08-17,
sub_06936,cus_0735,Stone-Alvarado,pro,299,99,active,2024-08-27,
sub_06937,cus_1052,Wilkerson-Stewart,enterprise_plus,999,799,active,2024-08-13,
sub_06938,cus_2149,Molina LLC,growth,499,499,cancelled,2024-08-23,2024-08-23
sub_06939,cus_2005,Patterson Lutz and Willis,enterprise_plus,999,799,active,2024-08-03,
sub_06940,cus_1164,Stokes and Sons,starter,99,99,cancelled,2024-08-13,2024-08-13
sub_06941,cus_1453,Smith Johnson and Haynes,enterprise,799,999,active,2024-08-05,
sub_06942,cus_1946,Black-Wilkinson,enterprise,799,499,active,2024-08-09,
sub_06943,cus_0876,Rivas LLC,enterprise,799,499,active,2024-08-13,
sub_06944,cus_0184,Hebert Ltd,enterprise_plus,999,799,active,2024-08-11,
sub_06945,cus_1676,Roberts-Simon,enterprise_plus,999,799,active,2024-08-21,
sub_06946,cus_0646,Cohen LLC,growth,499,299,active,2024-08-19,
sub_06947,cus_1643,Odonnell Ltd,enterprise_plus,999,799,active,2024-08-24,
sub_06948,cus_2136,Hendricks Ramos and Lopez,pro,299,99,active,2024-08-01,
sub_06949,cus_1618,Pennington and Sons,growth,499,299,active,2024-08-17,
sub_06950,cus_1765,Stevens LLC,pro,299,499,active,2024-08-25,
sub_06951,cus_1778,Woods-Long,enterprise,799,499,active,2024-08-10,
sub_06952,cus_1144,Thomas-Ritter,enterprise,799,499,active,2024-08-26,
sub_06953,cus_1817,Sims Ltd,enterprise,799,799,cancelled,2024-08-04,2024-08-04
sub_06954,cus_0236,Burns and Sons,enterprise_plus,999,799,active,2024-08-17,
sub_06955,cus_0398,Huang Cook and Vazquez,enterprise,799,499,active,2024-08-03,
sub_06956,cus_1974,Young Ltd,enterprise,799,499,active,2024-08-16,
sub_06957,cus_0618,Ruiz Hansen and Trujillo,enterprise,799,999,active,2024-08-01,
sub_06958,cus_1714,Parker Ltd,enterprise,799,499,active,2024-08-26,
sub_06959,cus_2159,Roberson Martin and Wong,growth,499,299,active,2024-08-15,
sub_06960,cus_2080,Alvarado-Smith,enterprise,799,499,active,2024-08-08,
sub_06961,cus_0612,Smith PLC,starter,99,99,cancelled,2024-08-25,2024-08-25
sub_06962,cus_0197,Atkinson Johnston and Byrd,growth,499,299,active,2024-08-01,
sub_06963,cus_1654,Russell Mcintosh and Villanueva,enterprise_plus,999,799,active,2024-08-03,
sub_06964,cus_1695,Wright Roberts and Potter,growth,499,299,active,2024-08-25,
sub_06965,cus_0090,Lopez Ltd,enterprise_plus,999,999,cancelled,2024-08-05,2024-08-05
sub_06966,cus_0281,Miller Group,pro,299,499,active,2024-08-25,
sub_06967,cus_0695,Curtis-Patterson,enterprise_plus,999,999,cancelled,2024-08-26,2024-08-26
sub_06968,cus_1110,Moreno-Welch,growth,499,299,active,2024-08-02,
sub_06969,cus_1963,Reed-Walters,starter,99,299,active,2024-08-26,
sub_06970,cus_2002,Jenkins Johnson and Miller,pro,299,299,cancelled,2024-08-11,2024-08-11
sub_06971,cus_0055,Davenport Moore and Hodges,pro,299,499,active,2024-08-17,
sub_06972,cus_0601,Smith Cook and Smith,starter,99,299,active,2024-08-25,
sub_06973,cus_0400,Taylor-Mcknight,enterprise_plus,999,799,active,2024-08-12,
sub_06974,cus_0178,Kelly Inc,starter,99,,reactivation,2024-08-19,
sub_06975,cus_0444,Rios Group,starter,99,,reactivation,2024-08-18,
sub_06976,cus_0107,Gonzalez Inc,starter,99,,reactivation,2024-08-06,
sub_06977,cus_0428,Gould PLC,starter,99,,reactivation,2024-08-31,
sub_06978,cus_0975,Singh Group,starter,99,,reactivation,2024-08-07,
sub_06979,cus_2192,Moreno-Elliott,enterprise_plus,999,,active,2024-09-17,
sub_06980,cus_2193,Pennington Group,starter,99,,active,2024-09-04,
sub_06981,cus_2194,Frazier Ltd,pro,299,,active,2024-09-26,
sub_06982,cus_2195,Floyd-Atkinson,growth,499,,active,2024-09-08,
sub_06983,cus_2196,Lopez Holder and Reynolds,enterprise_plus,999,,active,2024-09-02,
sub_06984,cus_2197,Davis LLC,pro,299,,active,2024-09-11,
sub_06985,cus_2198,Perez Ellis and Lee,enterprise,799,,active,2024-09-20,
sub_06986,cus_2199,Hall-Kemp,growth,499,,active,2024-09-05,
sub_06987,cus_2200,Simon Group,enterprise,799,,active,2024-09-17,
sub_06988,cus_2201,Wilkerson LLC,growth,499,,active,2024-09-22,
sub_06989,cus_2202,Brown Inc,growth,499,,active,2024-09-29,
sub_06990,cus_2203,Cole PLC,growth,499,,active,2024-09-07,
sub_06991,cus_2204,Jacobson-Pearson,starter,99,,active,2024-09-13,
sub_06992,cus_2205,Gill-Thornton,enterprise,799,,active,2024-09-06,
sub_06993,cus_2206,Obrien Ponce and Santana,enterprise,799,,active,2024-09-10,
sub_06994,cus_2207,Cooper-Serrano,enterprise,799,,active,2024-09-28,
sub_06995,cus_2208,Jones LLC,enterprise,799,,active,2024-09-24,
sub_06996,cus_2209,Johnson Inc,pro,299,,active,2024-09-16,
sub_06997,cus_2210,Shepherd Williams and Holland,pro,299,,active,2024-09-27,
sub_06998,cus_2211,Lewis-Carson,starter,99,,active,2024-09-14,
sub_06999,cus_2212,Johnson-Robinson,growth,499,,active,2024-09-19,
sub_07000,cus_2213,Forbes Tate and Miller,growth,499,,active,2024-09-13,
sub_07001,cus_2214,Bender-Christensen,pro,299,,active,2024-09-24,
sub_07002,cus_2215,Kemp Inc,pro,299,,active,2024-09-07,
sub_07003,cus_2216,Nicholson Fisher and Holmes,growth,499,,active,2024-09-13,
sub_07004,cus_2217,Baker Ltd,pro,299,,active,2024-09-09,
sub_07005,cus_2218,Dillon Group,growth,499,,active,2024-09-22,
sub_07006,cus_2219,Nguyen Cruz and Turner,starter,99,,active,2024-09-26,
sub_07007,cus_2220,Moyer Maxwell and Brewer,pro,299,,active,2024-09-10,
sub_07008,cus_2221,Choi Vasquez and Moore,starter,99,,active,2024-09-03,
sub_07009,cus_2222,Byrd-Carter,starter,99,,active,2024-09-06,
sub_07010,cus_2223,Bell-Martinez,growth,499,,active,2024-09-16,
sub_07011,cus_2224,Hall-Klein,enterprise,799,,active,2024-09-24,
sub_07012,cus_2225,Allen Inc,starter,99,,active,2024-09-06,
sub_07013,cus_2226,Yoder-Freeman,enterprise,799,,active,2024-09-14,
sub_07014,cus_2227,Lyons-Bright,starter,99,,active,2024-09-05,
sub_07015,cus_2228,Jenkins-Norris,starter,99,,active,2024-09-09,
sub_07016,cus_2229,Wilson-Howell,growth,499,,active,2024-09-14,
sub_07017,cus_1743,Ryan-Lopez,growth,499,299,active,2024-09-30,
sub_07018,cus_1833,Thompson Johnson and Aguirre,pro,299,499,active,2024-09-26,
sub_07019,cus_0756,Jensen Wolfe and Shea,enterprise_plus,999,999,cancelled,2024-09-16,2024-09-16
sub_07020,cus_1061,Lopez-Young,enterprise,799,499,active,2024-09-22,
sub_07021,cus_0394,Thornton-Perkins,enterprise,799,499,active,2024-09-30,
sub_07022,cus_0757,Mckinney Oneill and Smith,growth,499,299,active,2024-09-05,
sub_07023,cus_2176,Cooper Thompson and Hampton,enterprise,799,499,active,2024-09-25,
sub_07024,cus_1354,Ruiz-Lopez,growth,499,299,active,2024-09-28,
sub_07025,cus_0667,Lloyd-Ross,enterprise_plus,999,799,active,2024-09-12,
sub_07026,cus_0129,Smith Wright and Grant,enterprise_plus,999,799,active,2024-09-06,
sub_07027,cus_1883,Jones Weber and Arnold,enterprise_plus,999,799,active,2024-09-05,
sub_07028,cus_0556,Beck-Sanchez,pro,299,499,active,2024-09-07,
sub_07029,cus_0932,Contreras Ltd,enterprise_plus,999,799,active,2024-09-26,
sub_07030,cus_2041,Watkins Inc,pro,299,99,active,2024-09-30,
sub_07031,cus_1758,Thompson Skinner and Hahn,growth,499,299,active,2024-09-18,
sub_07032,cus_1495,Smith PLC,enterprise,799,799,cancelled,2024-09-25,2024-09-25
sub_07033,cus_1032,Cole and Sons,enterprise_plus,999,799,active,2024-09-12,
sub_07034,cus_1008,Paul-Willis,pro,299,99,active,2024-09-07,
sub_07035,cus_0434,Garcia and Sons,starter,99,299,active,2024-09-03,
sub_07036,cus_2094,Larsen Smith and Hahn,growth,499,299,active,2024-09-30,
sub_07037,cus_2225,Allen Inc,pro,299,99,active,2024-09-19,
sub_07038,cus_1424,Booth Evans and Mann,pro,299,99,active,2024-09-05,
sub_07039,cus_1879,Walters and Sons,pro,299,499,active,2024-09-25,
sub_07040,cus_0926,Barker Inc,enterprise,799,999,active,2024-09-17,
sub_07041,cus_0074,Lee-Webb,enterprise,799,999,active,2024-09-17,
sub_07042,cus_0292,Sheppard PLC,growth,499,299,active,2024-09-10,
sub_07043,cus_1808,Hernandez Donovan and Woods,enterprise,799,499,active,2024-09-23,
sub_07044,cus_1261,Lee-Garcia,enterprise,799,799,cancelled,2024-09-17,2024-09-17
